1487	Heiligen
1486	geistigen
1483	Kameraden
1482	ewigen
1478	Kirchen
1470	Sprachen
1467	liefen
1467	Verhältnissen
1466	Toten
1465	selben
1460	befinden
1458	anzunehmen
1452	mächtigen
1449	spanischen
1448	verlangen
1447	verborgen
1446	leichten
1446	Flammen
1445	setzten
1444	Gatten
1442	Verfahren
1441	Ursachen
1441	Sorgen
1437	beschlossen
1434	hängen
1433	suchten
1428	geschaffen
1427	verraten
1426	geraten
1425	dicken
1424	Strahlen
1423	Wegen
1419	wuerden
1419	preußischen
1414	sogenannten
1407	Sitten
1403	schauen
1403	Sehen
1398	bezahlen
1398	Erfahrungen
1394	leeren
1387	Segen
1385	pflegen
1385	getreten
1385	empirischen
1377	wünschen
1375	steigen
1373	erschrocken
1373	Tropfen
1365	begannen
1362	liebsten
1362	edlen
1362	Massen
1360	Thränen
1359	schicken
1354	Christen
1353	verschaffen
1353	dazwischen
1349	sorgen
1349	ansehen
1347	entstehen
1344	bekannten
1340	gegebenen
1338	drinnen
1338	Spuren
1335	innen
1334	verlegen
1334	angekommen
1332	natürlichen
1331	anfangen
1329	oberen
1328	Angelegenheiten
1325	Gefangenen
1324	müßten
1323	befanden
1321	bedeuten
1319	haetten
1317	engen
1317	deswegen
1315	wachsen
1314	Dagegen
1309	zeigten
1309	wußten
1306	inzwischen
1306	Zwischen
1304	Verwandten
1295	rechnen
1292	Reisenden
1292	Monaten
1291	scharfen
1290	Eingeborenen
1288	vorstellen
1287	größeren
1286	hörten
1283	Zügen
1278	Figuren
1276	danken
1273	Spanien
1272	verdienen
1269	Busen
1268	mussten
1267	Wirkungen
1266	verbergen
1265	kalten
1265	heiraten
1264	warmen
1264	kaufen
1264	begleiten
1264	Gegenden
1262	eintreten
1262	Nutzen
1261	Erinnerungen
1255	erfüllen
1254	hingen
1254	bezeichnen
1253	nahen
1253	heissen
1251	Beamten
1250	führten
1250	Wiesen
1250	Geschichten
1249	Reisen
1248	Ansichten
1245	vorkommen
1243	unterschieden
1242	schlechten
1241	freuen
1240	Eben
1239	beobachten
1239	Begriffen
1237	Nachrichten
1236	reisen
1234	Gehen
1233	gebrochen
1230	stecken
1229	königlichen
1226	trennen
1226	soeben
1224	liegenden
1224	flogen
1224	Werden
1224	Brunnen
1221	München
1219	möglichen
1219	daneben
1219	braunen
1219	bisweilen
1219	begeben
1216	bauen
1215	klaren
1215	Schritten
1213	begriffen
1212	versprochen
1212	römischen
1209	brechen
1209	Gründen
1208	Gesetzen
1207	Degen
1205	Hoffnungen
1203	merken
1193	begonnen
1192	gelben
1192	Orten
1192	Ofen
1190	dichten
1189	tanzen
1187	Sinnen
1186	heben
1185	Waren
1184	harten
1184	Gruppen
1182	Bedenken
1175	Posten
1169	europäischen
1169	Entsetzen
1167	schlugen
1167	betreten
1167	Zeugen
1166	öffnen
1166	Verhandlungen
1164	schweigen
1160	gerufen
1157	ruhen
1156	Diesen
1154	wen
1152	unmittelbaren
1150	überlassen
1149	hingegen
1143	herrlichen
1142	schen
1140	tiefsten
1140	möchten
1137	wesentlichen
1137	empfinden
1136	vornehmen
1134	stiegen
1132	genießen
1130	äußeren
1130	verschlossen
1128	Kosten
1126	berufen
1123	vertreten
1122	bloßen
1122	UFranken
1121	fernen
1120	Nacken
1118	verschwinden
1118	Großen
1113	gebrauchen
1111	willkommen
1111	Gulden
1110	sinken
1108	sozialen
1108	russischen
1100	gelungen
1100	fangen
1099	späteren
1099	erlauben
1098	falschen
1097	gewaltigen
1097	bewiesen
1096	Indessen
1094	christlichen
1093	runden
1093	modernen
1091	glänzenden
1090	sogen
1089	jetzigen
1088	achten
1088	Teilen
1087	frischen
1086	bildeten
1084	ernsten
1083	praktischen
1082	entdecken
1081	lachten
1081	freundlichen
1079	geringsten
1078	Polen
1077	griechischen
1077	beisammen
1077	Verhalten
1069	Neben
1068	Treiben
1068	Geliebten
1066	Parteien
1066	Gärten
1062	Studenten
1062	Innstetten
1061	Städten
